NATMON_IND,Indicateur,LOCATION,Pays,TIME,Temps,Value,Flag Codes,Flags,Notes moyennes
E_5T8_FOREIGN_ORG40535,"Etudiants internationaux dans le pays d'accueil d'Asie du Sud et de l'Ouest, les deux sexes (nombre)",MAR,Maroc,2018,2018,50.0,,,19.53958198483072
E_5T8_FOREIGN_ORG40535,"Etudiants internationaux dans le pays d'accueil d'Asie du Sud et de l'Ouest, les deux sexes (nombre)",MAR,Maroc,2019,2019,159.0,,,11.64346838400139
E_5T8_FOREIGN_ORG40535,"Etudiants internationaux dans le pays d'accueil d'Asie du Sud et de l'Ouest, les deux sexes (nombre)",MAR,Maroc,2020,2020,175.0,,,12.532614586596443
E_5T8_FOREIGN_ORG40535,"Etudiants internationaux dans le pays d'accueil d'Asie du Sud et de l'Ouest, les deux sexes (nombre)",MAR,Maroc,2021,2021,93.0,,,18.677099684769924
E_5T8_FOREIGN_ORG40535,"Etudiants internationaux dans le pays d'accueil d'Asie du Sud et de l'Ouest, les deux sexes (nombre)",MAR,Maroc,2022,2022,61.0,,,14.266083386918211
E_5T8_FOREIGN_ORG40535,"Etudiants internationaux dans le pays d'accueil d'Asie du Sud et de l'Ouest, les deux sexes (nombre)",BDI,Burundi,2017,2017,,n,Chiffre nul ou négligeable,12.678289391936058
E_5T8_FOREIGN_ORG40535,"Etudiants internationaux dans le pays d'accueil d'Asie du Sud et de l'Ouest, les deux sexes (nombre)",BDI,Burundi,2018,2018,,n,Chiffre nul ou négligeable,16.928137627201796
E_5T8_FOREIGN_ORG99000000,"Etudiants internationaux dans le pays d'accueil des régions inconnues, les deux sexes (nombre)",DEU,Allemagne,2017,2017,35834.0,,,10.512284039822399
E_5T8_FOREIGN_ORG99000000,"Etudiants internationaux dans le pays d'accueil des régions inconnues, les deux sexes (nombre)",DEU,Allemagne,2018,2018,48471.0,,,18.906051765785044
E_5T8_FOREIGN_ORG99000000,"Etudiants internationaux dans le pays d'accueil des régions inconnues, les deux sexes (nombre)",DEU,Allemagne,2019,2019,51309.0,,,18.415615453566595
E_5T8_FOREIGN_ORG99000000,"Etudiants internationaux dans le pays d'accueil des régions inconnues, les deux sexes (nombre)",DEU,Allemagne,2020,2020,31726.0,,,10.857970351324358
E_5T8_FOREIGN_ORG99000000,"Etudiants internationaux dans le pays d'accueil des régions inconnues, les deux sexes (nombre)",DEU,Allemagne,2021,2021,32109.0,,,17.986187466244946
E_5T8_FOREIGN_ORG40500,"Etudiants internationaux dans le pays d'accueil d'Amérique du Nord et de l'Europe occidentale, les deux sexes (nombre)",40612,Asie (centrale),2017,2017,58.0,,,19.611704418831955
E_5T8_FOREIGN_ORG40500,"Etudiants internationaux dans le pays d'accueil d'Amérique du Nord et de l'Europe occidentale, les deux sexes (nombre)",40612,Asie (centrale),2018,2018,39.0,,,14.920696191548934
E_5T8_FOREIGN_ORG40500,"Etudiants internationaux dans le pays d'accueil d'Amérique du Nord et de l'Europe occidentale, les deux sexes (nombre)",40612,Asie (centrale),2019,2019,62.0,,,15.681533501260379
E_5T8_FOREIGN_ORG40500,"Etudiants internationaux dans le pays d'accueil d'Amérique du Nord et de l'Europe occidentale, les deux sexes (nombre)",40612,Asie (centrale),2020,2020,105.0,‡,Estimation ISU,16.797967402259275
E_5T8_FOREIGN_ORG40500,"Etudiants internationaux dans le pays d'accueil d'Amérique du Nord et de l'Europe occidentale, les deux sexes (nombre)",40612,Asie (centrale),2021,2021,108.0,‡,Estimation ISU,12.66726943216011
E_5T8_FOREIGN_ORG40500,"Etudiants internationaux dans le pays d'accueil d'Amérique du Nord et de l'Europe occidentale, les deux sexes (nombre)",NZL,Nouvelle-Zélande,2017,2017,5405.12637,,,16.496612589883746
E_5T8_FOREIGN_ORG40500,"Etudiants internationaux dans le pays d'accueil d'Amérique du Nord et de l'Europe occidentale, les deux sexes (nombre)",NZL,Nouvelle-Zélande,2018,2018,5454.12641,,,14.74867500102942
E_5T8_FOREIGN_ORG40500,"Etudiants internationaux dans le pays d'accueil d'Amérique du Nord et de l'Europe occidentale, les deux sexes (nombre)",NZL,Nouvelle-Zélande,2019,2019,5334.14513,,,14.055418046135783
E_5T8_FOREIGN_ORG40500,"Etudiants internationaux dans le pays d'accueil d'Amérique du Nord et de l'Europe occidentale, les deux sexes (nombre)",NZL,Nouvelle-Zélande,2020,2020,3423.30528,,,19.028015595875047
E_5T8_FOREIGN_ORG40500,"Etudiants internationaux dans le pays d'accueil d'Amérique du Nord et de l'Europe occidentale, les deux sexes (nombre)",NZL,Nouvelle-Zélande,2021,2021,1735.39447,,,17.97903109948484
E_5T8_FOREIGN_ORG40520,"Etudiants internationaux dans le pays d'accueil d'Amérique latine et des Caraïbes, les deux sexes (nombre)",COD,République démocratique du Congo,2020,2020,,n,Chiffre nul ou négligeable,19.34607628203627
E_5T8_FOREIGN_ORG40500,"Etudiants internationaux dans le pays d'accueil d'Amérique du Nord et de l'Europe occidentale, les deux sexes (nombre)",MHL,Îles Marshall,2019,2019,33.0,,,18.36651824887106
E_5T8_FOREIGN_ORG40500,"Etudiants internationaux dans le pays d'accueil d'Amérique du Nord et de l'Europe occidentale, les deux sexes (nombre)",MHL,Îles Marshall,2022,2022,11.0,,,10.418106011533014
E_5T8_FOREIGN_ORG40520,"Etudiants internationaux dans le pays d'accueil d'Amérique latine et des Caraïbes, les deux sexes (nombre)",CAN,Canada,2017,2017,12582.0,,,16.065293910758236
E_5T8_FOREIGN_ORG40520,"Etudiants internationaux dans le pays d'accueil d'Amérique latine et des Caraïbes, les deux sexes (nombre)",CAN,Canada,2018,2018,13494.31629,,,16.976368815154707
E_5T8_FOREIGN_ORG40520,"Etudiants internationaux dans le pays d'accueil d'Amérique latine et des Caraïbes, les deux sexes (nombre)",CAN,Canada,2019,2019,17082.0,,,16.648574757163
E_5T8_FOREIGN_ORG40520,"Etudiants internationaux dans le pays d'accueil d'Amérique latine et des Caraïbes, les deux sexes (nombre)",CAN,Canada,2020,2020,19068.0,,,12.719564347583507
E_5T8_FOREIGN_ORG40520,"Etudiants internationaux dans le pays d'accueil d'Amérique latine et des Caraïbes, les deux sexes (nombre)",CAN,Canada,2021,2021,17331.0,,,14.256303514649916
E_5T8_FOREIGN_ORG40530,"Etudiants internationaux dans le pays d'accueil de l'Europe centrale et orientale, les deux sexes (nombre)",AND,Andorre,2017,2017,1.0,,,10.390291380835958
E_5T8_FOREIGN_ORG40530,"Etudiants internationaux dans le pays d'accueil de l'Europe centrale et orientale, les deux sexes (nombre)",AND,Andorre,2018,2018,3.0,,,10.940941276956732
E_5T8_FOREIGN_ORG40530,"Etudiants internationaux dans le pays d'accueil de l'Europe centrale et orientale, les deux sexes (nombre)",AND,Andorre,2019,2019,4.0,,,15.605119006191838
E_5T8_FOREIGN_ORG40530,"Etudiants internationaux dans le pays d'accueil de l'Europe centrale et orientale, les deux sexes (nombre)",AND,Andorre,2020,2020,2.0,,,15.824117644655802
E_5T8_FOREIGN_ORG40530,"Etudiants internationaux dans le pays d'accueil de l'Europe centrale et orientale, les deux sexes (nombre)",AND,Andorre,2021,2021,2.0,,,12.012292906236388
E_5T8_FOREIGN_ORG40530,"Etudiants internationaux dans le pays d'accueil de l'Europe centrale et orientale, les deux sexes (nombre)",AND,Andorre,2022,2022,5.0,,,14.482027237415462
E_5T8_FOREIGN_ORG40505,"Etudiants internationaux dans le pays d'accueil d'Asie centrale, les deux sexes (nombre)",POL,Pologne,2017,2017,1844.0,+,Estimation nationale,14.720772597486615
E_5T8_FOREIGN_ORG40505,"Etudiants internationaux dans le pays d'accueil d'Asie centrale, les deux sexes (nombre)",POL,Pologne,2018,2018,1758.0,‡,Estimation ISU,10.113367775351803
E_5T8_FOREIGN_ORG40505,"Etudiants internationaux dans le pays d'accueil d'Asie centrale, les deux sexes (nombre)",POL,Pologne,2019,2019,1827.0,,,11.42520783302493
E_5T8_FOREIGN_ORG40505,"Etudiants internationaux dans le pays d'accueil d'Asie centrale, les deux sexes (nombre)",POL,Pologne,2020,2020,3029.0,,,16.243000572826787
E_5T8_FOREIGN_ORG40505,"Etudiants internationaux dans le pays d'accueil d'Asie centrale, les deux sexes (nombre)",POL,Pologne,2021,2021,4556.0,,,19.92820107797617
E_5T8_FOREIGN_ORG40515,"Etudiants internationaux dans le pays d'accueil d'Asie orientale et Pacifique, les deux sexes (nombre)",CMR,Cameroun,2017,2017,,n,Chiffre nul ou négligeable,16.503917479374362
E_5T8_FOREIGN_ORG40515,"Etudiants internationaux dans le pays d'accueil d'Asie orientale et Pacifique, les deux sexes (nombre)",CMR,Cameroun,2018,2018,,n,Chiffre nul ou négligeable,11.202166671878599
E_5T8_FOREIGN_ORG40520,"Etudiants internationaux dans le pays d'accueil d'Amérique latine et des Caraïbes, les deux sexes (nombre)",40510,Monde,2017,2017,337045.48648,,,18.214402970991067
E_5T8_FOREIGN_ORG40520,"Etudiants internationaux dans le pays d'accueil d'Amérique latine et des Caraïbes, les deux sexes (nombre)",40510,Monde,2018,2018,365225.7233,,,14.315377211815841
E_5T8_FOREIGN_ORG40520,"Etudiants internationaux dans le pays d'accueil d'Amérique latine et des Caraïbes, les deux sexes (nombre)",40510,Monde,2020,2020,411311.66697,‡,Estimation ISU,10.837002092144441
E_5T8_FOREIGN_ORG40520,"Etudiants internationaux dans le pays d'accueil d'Amérique latine et des Caraïbes, les deux sexes (nombre)",KGZ,Kirghizistan,2017,2017,,n,Chiffre nul ou négligeable,15.998245833260224
E_5T8_FOREIGN_ORG40520,"Etudiants internationaux dans le pays d'accueil d'Amérique latine et des Caraïbes, les deux sexes (nombre)",KGZ,Kirghizistan,2018,2018,,n,Chiffre nul ou négligeable,12.280460981649188
E_5T8_FOREIGN_ORG40520,"Etudiants internationaux dans le pays d'accueil d'Amérique latine et des Caraïbes, les deux sexes (nombre)",KGZ,Kirghizistan,2019,2019,,n,Chiffre nul ou négligeable,14.167817473795294
E_5T8_FOREIGN_ORG40520,"Etudiants internationaux dans le pays d'accueil d'Amérique latine et des Caraïbes, les deux sexes (nombre)",KGZ,Kirghizistan,2020,2020,,n,Chiffre nul ou négligeable,13.182942498743513
E_5T8_FOREIGN_ORG40520,"Etudiants internationaux dans le pays d'accueil d'Amérique latine et des Caraïbes, les deux sexes (nombre)",KGZ,Kirghizistan,2021,2021,,n,Chiffre nul ou négligeable,16.428539475072395
E_5T8_FOREIGN_ORG40520,"Etudiants internationaux dans le pays d'accueil d'Amérique latine et des Caraïbes, les deux sexes (nombre)",KGZ,Kirghizistan,2022,2022,,n,Chiffre nul ou négligeable,14.31034672806622
E_5T8_FOREIGN_ORG40530,"Etudiants internationaux dans le pays d'accueil de l'Europe centrale et orientale, les deux sexes (nombre)",QAT,Qatar,2017,2017,107.0,,,11.039820932164764
E_5T8_FOREIGN_ORG40530,"Etudiants internationaux dans le pays d'accueil de l'Europe centrale et orientale, les deux sexes (nombre)",QAT,Qatar,2018,2018,110.0,,,12.156755661320542
E_5T8_FOREIGN_ORG40530,"Etudiants internationaux dans le pays d'accueil de l'Europe centrale et orientale, les deux sexes (nombre)",QAT,Qatar,2019,2019,104.0,,,15.004452736380616
E_5T8_FOREIGN_ORG40530,"Etudiants internationaux dans le pays d'accueil de l'Europe centrale et orientale, les deux sexes (nombre)",QAT,Qatar,2020,2020,140.0,,,17.8918422707076
E_5T8_FOREIGN_ORG40530,"Etudiants internationaux dans le pays d'accueil de l'Europe centrale et orientale, les deux sexes (nombre)",QAT,Qatar,2021,2021,134.0,,,10.097432652376352
E_5T8_FOREIGN_ORG40530,"Etudiants internationaux dans le pays d'accueil de l'Europe centrale et orientale, les deux sexes (nombre)",QAT,Qatar,2022,2022,142.0,,,16.124272839894
E_5T8_FOREIGN_ORG40540,"Etudiants internationaux dans le pays d'accueil d'Afrique subsaharienne , les deux sexes (nombre)",40520,Amérique latine et Caraïbes,2018,2018,14113.66667,,,11.158817586756662
E_5T8_FOREIGN_ORG40500,"Etudiants internationaux dans le pays d'accueil d'Amérique du Nord et de l'Europe occidentale, les deux sexes (nombre)",WSM,Samoa,2017,2017,,n,Chiffre nul ou négligeable,16.040494237681695
E_5T8_FOREIGN_ORG40500,"Etudiants internationaux dans le pays d'accueil d'Amérique du Nord et de l'Europe occidentale, les deux sexes (nombre)",WSM,Samoa,2018,2018,2.0,,,18.368076354782488
E_5T8_FOREIGN_ORG40500,"Etudiants internationaux dans le pays d'accueil d'Amérique du Nord et de l'Europe occidentale, les deux sexes (nombre)",WSM,Samoa,2019,2019,2.0,,,12.284829664769351
E_5T8_FOREIGN_ORG40500,"Etudiants internationaux dans le pays d'accueil d'Amérique du Nord et de l'Europe occidentale, les deux sexes (nombre)",WSM,Samoa,2020,2020,,n,Chiffre nul ou négligeable,14.955147524772677
E_5T8_FOREIGN_ORG40500,"Etudiants internationaux dans le pays d'accueil d'Amérique du Nord et de l'Europe occidentale, les deux sexes (nombre)",WSM,Samoa,2021,2021,,n,Chiffre nul ou négligeable,17.74052925844535
E_5T8_FOREIGN_ORG40500,"Etudiants internationaux dans le pays d'accueil d'Amérique du Nord et de l'Europe occidentale, les deux sexes (nombre)",ROU,Roumanie,2017,2017,10364.0,,,11.755774792546207
E_5T8_FOREIGN_ORG40500,"Etudiants internationaux dans le pays d'accueil d'Amérique du Nord et de l'Europe occidentale, les deux sexes (nombre)",ROU,Roumanie,2018,2018,11090.0,,,11.525611427019616
E_5T8_FOREIGN_ORG40500,"Etudiants internationaux dans le pays d'accueil d'Amérique du Nord et de l'Europe occidentale, les deux sexes (nombre)",ROU,Roumanie,2019,2019,11339.0,,,19.050458686392602
E_5T8_FOREIGN_ORG40500,"Etudiants internationaux dans le pays d'accueil d'Amérique du Nord et de l'Europe occidentale, les deux sexes (nombre)",ROU,Roumanie,2020,2020,11952.0,,,16.946466513738965
E_5T8_FOREIGN_ORG40500,"Etudiants internationaux dans le pays d'accueil d'Amérique du Nord et de l'Europe occidentale, les deux sexes (nombre)",ROU,Roumanie,2021,2021,12371.0,,,17.365733630422216
E_5T8_FOREIGN_ORG40520,"Etudiants internationaux dans le pays d'accueil d'Amérique latine et des Caraïbes, les deux sexes (nombre)",40630,Amérique Latine et Caraïbes,2018,2018,142517.53333,,,18.439686276120405
E_5T8_FOREIGN_ORG40540,"Etudiants internationaux dans le pays d'accueil d'Afrique subsaharienne , les deux sexes (nombre)",AUT,Autriche,2017,2017,496.41667,,,15.394257808850114
E_5T8_FOREIGN_ORG40540,"Etudiants internationaux dans le pays d'accueil d'Afrique subsaharienne , les deux sexes (nombre)",AUT,Autriche,2018,2018,495.68333,,,14.884054991924637
E_5T8_FOREIGN_ORG40540,"Etudiants internationaux dans le pays d'accueil d'Afrique subsaharienne , les deux sexes (nombre)",AUT,Autriche,2019,2019,492.52867,,,15.562573515833801
E_5T8_FOREIGN_ORG40540,"Etudiants internationaux dans le pays d'accueil d'Afrique subsaharienne , les deux sexes (nombre)",AUT,Autriche,2020,2020,491.52867,,,17.170179689321408
E_5T8_FOREIGN_ORG40540,"Etudiants internationaux dans le pays d'accueil d'Afrique subsaharienne , les deux sexes (nombre)",AUT,Autriche,2021,2021,535.25,,,13.909373051522614
E_5T8_FOREIGN_ORG40530,"Etudiants internationaux dans le pays d'accueil de l'Europe centrale et orientale, les deux sexes (nombre)",40500,Amérique du Nord et Europe occidentale,2017,2017,245830.53062,,,10.951682467169839
E_5T8_FOREIGN_ORG40530,"Etudiants internationaux dans le pays d'accueil de l'Europe centrale et orientale, les deux sexes (nombre)",40500,Amérique du Nord et Europe occidentale,2018,2018,251562.51148,,,11.355968845828846
E_5T8_FOREIGN_ORG40530,"Etudiants internationaux dans le pays d'accueil de l'Europe centrale et orientale, les deux sexes (nombre)",40500,Amérique du Nord et Europe occidentale,2019,2019,227359.20193,‡,Estimation ISU,19.739029580424038
E_5T8_FOREIGN_ORG40530,"Etudiants internationaux dans le pays d'accueil de l'Europe centrale et orientale, les deux sexes (nombre)",40500,Amérique du Nord et Europe occidentale,2020,2020,233797.61998,,,10.517176623407824
E_5T8_FOREIGN_ORG40530,"Etudiants internationaux dans le pays d'accueil de l'Europe centrale et orientale, les deux sexes (nombre)",40500,Amérique du Nord et Europe occidentale,2021,2021,239591.10615,,,17.11619337449149
E_5T8_FOREIGN_ORG40535,"Etudiants internationaux dans le pays d'accueil d'Asie du Sud et de l'Ouest, les deux sexes (nombre)",GRD,Grenade,2017,2017,161.0,,,19.436815284210034
E_5T8_FOREIGN_ORG40535,"Etudiants internationaux dans le pays d'accueil d'Asie du Sud et de l'Ouest, les deux sexes (nombre)",GRD,Grenade,2018,2018,172.0,,,11.29259547240583
E_5T8_FOREIGN_ORG40520,"Etudiants internationaux dans le pays d'accueil d'Amérique latine et des Caraïbes, les deux sexes (nombre)",SVK,Slovaquie,2017,2017,29.0,,,17.222643778520784
E_5T8_FOREIGN_ORG40520,"Etudiants internationaux dans le pays d'accueil d'Amérique latine et des Caraïbes, les deux sexes (nombre)",SVK,Slovaquie,2018,2018,35.0,,,13.024565979803107
E_5T8_FOREIGN_ORG40520,"Etudiants internationaux dans le pays d'accueil d'Amérique latine et des Caraïbes, les deux sexes (nombre)",SVK,Slovaquie,2019,2019,36.0,,,12.369650183111638
E_5T8_FOREIGN_ORG40520,"Etudiants internationaux dans le pays d'accueil d'Amérique latine et des Caraïbes, les deux sexes (nombre)",SVK,Slovaquie,2020,2020,35.0,,,18.526226082130755
E_5T8_FOREIGN_ORG40520,"Etudiants internationaux dans le pays d'accueil d'Amérique latine et des Caraïbes, les deux sexes (nombre)",SVK,Slovaquie,2021,2021,39.0,,,19.093536915859836
E_5T8_FOREIGN_ORG40525,"Etudiants internationaux dans le pays d'accueil des Etats arabes, les deux sexes (nombre)",SAU,Arabie saoudite,2017,2017,41615.0,,,13.470505093923801
E_5T8_FOREIGN_ORG40525,"Etudiants internationaux dans le pays d'accueil des Etats arabes, les deux sexes (nombre)",SAU,Arabie saoudite,2018,2018,39453.0,,,16.326475367092677
E_5T8_FOREIGN_ORG40525,"Etudiants internationaux dans le pays d'accueil des Etats arabes, les deux sexes (nombre)",SAU,Arabie saoudite,2019,2019,48872.0,,,11.759376343344613
E_5T8_FOREIGN_ORG40525,"Etudiants internationaux dans le pays d'accueil des Etats arabes, les deux sexes (nombre)",SAU,Arabie saoudite,2020,2020,44101.0,,,17.897594364262527
E_5T8_FOREIGN_ORG40525,"Etudiants internationaux dans le pays d'accueil des Etats arabes, les deux sexes (nombre)",SAU,Arabie saoudite,2021,2021,37053.0,,,18.812398878757065
E_5T8_FOREIGN_ORG40525,"Etudiants internationaux dans le pays d'accueil des Etats arabes, les deux sexes (nombre)",SAU,Arabie saoudite,2022,2022,37176.0,,,13.186723521815287
E_5T8_FOREIGN_ORG40525,"Etudiants internationaux dans le pays d'accueil des Etats arabes, les deux sexes (nombre)",BMU,Bermudes,2017,2017,,n,Chiffre nul ou négligeable,16.529669842474817
E_5T8_FOREIGN_ORG40525,"Etudiants internationaux dans le pays d'accueil des Etats arabes, les deux sexes (nombre)",BMU,Bermudes,2018,2018,,n,Chiffre nul ou négligeable,18.764176978914925
E_5T8_FOREIGN_ORG40525,"Etudiants internationaux dans le pays d'accueil des Etats arabes, les deux sexes (nombre)",BMU,Bermudes,2023,2023,,n,Chiffre nul ou négligeable,10.153749062497564
E_5T8_FOREIGN_ORG40530,"Etudiants internationaux dans le pays d'accueil de l'Europe centrale et orientale, les deux sexes (nombre)",IND,Inde,2017,2017,135.0,,,18.557352620797552
